fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,fg2,fga2,fg2_pct,result
38,89,0.427,14,44,0.318,10,14,0.714,12,26,38,21,5,2,3,17,24,45,0.533333333,0
47,84,0.56,15,32,0.469,11,17,0.647,7,27,34,36,9,3,13,17,32,52,0.615384615,0
47,84,0.56,16,29,0.552,14,16,0.875,10,30,40,25,9,4,18,16,31,55,0.563636364,1
50,95,0.526,19,47,0.404,11,14,0.786,8,33,41,31,10,4,11,17,31,48,0.645833333,1
40,90,0.444,12,33,0.364,20,24,0.833,10,34,44,31,7,3,14,11,28,57,0.49122807,0
40,87,0.46,15,35,0.429,14,17,0.824,9,29,38,23,6,2,15,20,25,52,0.480769231,1
38,82,0.463,12,31,0.387,20,22,0.909,13,31,44,21,7,2,18,17,26,51,0.509803922,0
46,93,0.495,15,41,0.366,16,21,0.762,7,41,48,32,7,3,10,17,31,52,0.596153846,1
41,93,0.441,10,42,0.238,17,23,0.739,9,33,42,27,4,5,11,16,31,51,0.607843137,0
42,87,0.483,13,30,0.433,27,29,0.931,16,26,42,23,11,5,8,23,29,57,0.50877193,1
37,78,0.474,10,23,0.435,25,27,0.926,11,25,36,24,3,5,16,23,27,55,0.490909091,0
39,91,0.429,20,47,0.426,17,25,0.68,6,31,37,34,3,6,14,26,19,44,0.431818182,0
42,84,0.5,4,12,0.333,30,35,0.857,9,38,47,18,3,11,11,21,38,72,0.527777778,1
43,85,0.506,16,43,0.372,14,16,0.875,4,45,49,32,7,6,14,16,27,42,0.642857143,1
37,93,0.398,11,38,0.289,10,15,0.667,11,34,45,25,5,4,11,15,26,55,0.472727273,0
32,75,0.427,13,42,0.31,19,23,0.826,3,29,32,28,6,4,16,13,19,33,0.575757576,0
47,91,0.516,14,33,0.424,17,21,0.81,13,39,52,32,11,5,12,18,33,58,0.568965517,1
36,85,0.424,5,25,0.2,20,24,0.833,6,40,46,21,7,6,10,12,31,60,0.516666667,1
35,85,0.412,9,37,0.243,10,14,0.714,7,40,47,23,2,7,17,20,26,48,0.541666667,0
47,85,0.553,12,32,0.375,35,49,0.714,8,41,49,30,6,6,10,18,35,53,0.660377358,1
44,94,0.468,21,37,0.568,26,32,0.813,9,31,40,30,6,2,9,30,23,57,0.403508772,0
48,105,0.457,13,43,0.302,17,22,0.773,16,43,59,28,4,8,17,24,35,62,0.564516129,0
50,117,0.427,13,39,0.333,14,22,0.636,23,33,56,27,11,10,7,22,37,78,0.474358974,1
32,81,0.395,8,24,0.333,30,35,0.857,9,28,37,21,12,4,8,20,24,57,0.421052632,1
31,75,0.413,14,37,0.378,21,29,0.724,9,41,50,22,4,7,21,26,17,38,0.447368421,0
38,92,0.413,11,34,0.324,13,23,0.565,11,20,31,29,10,5,10,18,27,58,0.465517241,0
48,88,0.545,14,39,0.359,16,20,0.8,15,46,61,27,4,7,22,20,34,49,0.693877551,1
51,96,0.531,12,31,0.387,17,23,0.739,14,35,49,38,6,10,17,19,39,65,0.6,1
49,103,0.476,9,29,0.31,20,23,0.87,14,32,46,28,10,4,12,21,40,74,0.540540541,0
43,98,0.439,17,47,0.362,13,18,0.722,16,39,55,31,10,12,16,17,26,51,0.509803922,1
41,94,0.436,10,35,0.286,15,22,0.682,11,38,49,26,9,3,15,17,31,59,0.525423729,0
44,90,0.489,14,39,0.359,12,16,0.75,6,30,36,29,6,5,13,21,30,51,0.588235294,0
42,83,0.506,13,26,0.5,28,33,0.848,8,37,45,26,6,5,11,18,29,57,0.50877193,1
42,90,0.467,9,29,0.31,17,20,0.85,10,25,35,24,7,5,14,21,33,61,0.540983607,0
47,86,0.547,13,33,0.394,27,29,0.931,10,35,45,28,9,6,14,18,34,53,0.641509434,1
30,80,0.375,12,37,0.324,15,18,0.833,12,24,36,22,9,1,18,22,18,43,0.418604651,0
37,78,0.474,9,28,0.321,22,28,0.786,12,32,44,21,5,5,14,16,28,50,0.56,1
41,94,0.436,14,31,0.452,14,23,0.609,14,26,40,28,9,4,11,20,27,63,0.428571429,0
47,82,0.573,8,25,0.32,15,18,0.833,6,38,44,25,7,5,17,24,39,57,0.684210526,1
43,88,0.489,8,22,0.364,19,28,0.679,13,37,50,29,9,11,14,16,35,66,0.53030303,1
39,91,0.429,8,27,0.296,18,22,0.818,12,28,40,31,6,9,13,23,31,64,0.484375,0
41,88,0.466,15,46,0.326,22,30,0.733,5,39,44,26,7,8,6,20,26,42,0.619047619,1
43,97,0.443,14,40,0.35,10,14,0.714,10,38,48,24,4,4,10,20,29,57,0.50877193,0
42,94,0.447,10,39,0.256,28,34,0.824,10,39,49,26,7,8,9,22,32,55,0.581818182,1
40,89,0.449,10,30,0.333,23,29,0.793,6,36,42,25,4,9,10,25,30,59,0.508474576,0
50,88,0.568,14,37,0.378,14,18,0.778,7,28,35,30,8,4,10,20,36,51,0.705882353,1
44,84,0.524,18,41,0.439,19,25,0.76,6,30,36,34,4,1,13,15,26,43,0.604651163,0
45,80,0.563,20,38,0.526,16,22,0.727,9,30,39,29,10,4,12,20,25,42,0.595238095,1
34,74,0.459,11,29,0.379,20,30,0.667,8,26,34,25,7,0,15,17,23,45,0.511111111,0
43,93,0.462,13,41,0.317,24,27,0.889,13,30,43,29,3,3,8,22,30,52,0.576923077,0
48,97,0.495,5,20,0.25,32,40,0.8,19,29,48,28,5,3,4,20,43,77,0.558441558,1
45,93,0.484,14,37,0.378,9,14,0.643,14,33,47,25,6,4,10,18,31,56,0.553571429,0
44,85,0.518,14,34,0.412,13,17,0.765,5,34,39,32,5,5,7,13,30,51,0.588235294,1
36,93,0.387,14,40,0.35,21,27,0.778,13,37,50,19,2,7,12,19,22,53,0.41509434,0
43,93,0.462,12,38,0.316,24,27,0.889,10,41,51,22,8,2,9,21,31,55,0.563636364,1
44,95,0.463,13,34,0.382,7,12,0.583,19,28,47,30,11,8,16,15,31,61,0.508196721,1
35,79,0.443,8,23,0.348,22,23,0.957,12,35,47,31,7,8,17,14,27,56,0.482142857,0
40,86,0.465,10,29,0.345,18,19,0.947,11,31,42,21,8,8,14,13,30,57,0.526315789,1
42,95,0.442,15,42,0.357,4,5,0.8,13,27,40,29,7,5,13,19,27,53,0.509433962,0
44,88,0.5,11,33,0.333,15,17,0.882,11,31,42,22,5,9,12,17,33,55,0.6,1
43,87,0.494,5,21,0.238,18,21,0.857,7,31,38,24,4,1,10,16,38,66,0.575757576,0
45,92,0.489,11,32,0.344,15,22,0.682,13,28,41,27,9,8,15,15,34,60,0.566666667,0
52,88,0.591,14,27,0.519,9,12,0.75,6,30,36,33,8,5,15,17,38,61,0.62295082,1
43,92,0.467,12,36,0.333,26,32,0.813,6,32,38,27,4,8,8,15,31,56,0.553571429,0
60,104,0.577,23,46,0.5,10,15,0.667,12,45,57,41,5,4,9,24,37,58,0.637931034,1
37,86,0.43,18,39,0.462,17,21,0.81,12,34,46,27,6,6,19,19,19,47,0.404255319,0
43,89,0.483,7,23,0.304,18,28,0.643,10,33,43,23,9,10,12,18,36,66,0.545454545,1
51,85,0.6,14,34,0.412,16,22,0.727,11,38,49,30,10,4,16,20,37,51,0.725490196,1
41,89,0.461,17,43,0.395,10,18,0.556,10,23,33,25,4,3,14,16,24,46,0.52173913,0
38,87,0.437,15,38,0.395,15,19,0.789,9,39,48,27,5,5,11,22,23,49,0.469387755,0
43,86,0.5,15,38,0.395,12,20,0.6,5,39,44,26,4,0,11,17,28,48,0.583333333,1
39,94,0.415,14,43,0.326,20,26,0.769,13,32,45,30,7,2,11,16,25,51,0.490196078,0
51,91,0.56,16,33,0.485,16,22,0.727,11,38,49,26,6,9,10,18,35,58,0.603448276,1
50,98,0.51,15,35,0.429,22,24,0.917,13,35,48,31,6,4,12,18,35,63,0.555555556,1
50,94,0.532,12,36,0.333,19,22,0.864,8,29,37,29,8,6,8,19,38,58,0.655172414,0
36,80,0.45,17,36,0.472,16,19,0.842,7,37,44,30,8,6,18,19,19,44,0.431818182,1
33,82,0.402,11,34,0.324,19,25,0.76,11,33,44,21,9,9,17,17,22,48,0.458333333,0
46,91,0.505,13,38,0.342,11,15,0.733,6,33,39,26,5,2,13,18,33,53,0.622641509,0
45,90,0.5,11,29,0.379,25,28,0.893,10,36,46,24,9,3,12,16,34,61,0.557377049,1
54,96,0.563,18,40,0.45,14,16,0.875,16,31,47,36,11,8,16,20,36,56,0.642857143,1
43,86,0.5,9,32,0.281,19,25,0.76,12,26,38,30,7,11,19,14,34,54,0.62962963,0
42,100,0.42,9,32,0.281,25,29,0.862,15,33,48,26,8,7,7,22,33,68,0.485294118,1
37,77,0.481,10,24,0.417,23,29,0.793,7,42,49,31,2,3,21,22,27,53,0.509433962,0
37,75,0.493,10,21,0.476,12,16,0.75,5,33,38,24,6,4,17,17,27,54,0.5,1
35,77,0.455,10,33,0.303,14,16,0.875,5,27,32,22,7,3,15,15,25,44,0.568181818,0
48,91,0.527,22,48,0.458,16,19,0.842,8,26,34,33,8,5,10,21,26,43,0.604651163,1
48,86,0.558,19,37,0.514,18,23,0.783,6,27,33,30,7,3,13,19,29,49,0.591836735,0
42,87,0.483,7,29,0.241,31,43,0.721,6,25,31,24,13,6,12,20,35,58,0.603448276,0
53,93,0.57,12,28,0.429,16,21,0.762,12,43,55,35,6,8,21,33,41,65,0.630769231,1
47,88,0.534,12,37,0.324,26,29,0.897,12,27,39,27,7,6,17,18,35,51,0.68627451,0
53,87,0.609,20,31,0.645,15,20,0.75,5,25,30,35,10,4,14,21,33,56,0.589285714,1
51,80,0.638,22,40,0.55,19,20,0.95,6,41,47,36,4,5,11,10,29,40,0.725,1
42,94,0.447,16,42,0.381,10,13,0.769,11,20,31,25,7,1,5,12,26,52,0.5,0
34,84,0.405,5,26,0.192,11,13,0.846,13,27,40,20,2,2,19,20,29,58,0.5,0
45,85,0.529,15,38,0.395,17,20,0.85,12,32,44,26,12,3,10,14,30,47,0.638297872,1
50,97,0.515,13,31,0.419,10,12,0.833,13,39,52,34,6,2,16,19,37,66,0.560606061,1
43,88,0.489,7,30,0.233,15,20,0.75,5,30,35,33,11,7,11,14,36,58,0.620689655,0
51,85,0.6,19,35,0.543,27,32,0.844,6,31,37,28,3,5,13,25,32,50,0.64,1
51,97,0.526,15,34,0.441,26,30,0.867,12,24,36,32,7,2,7,24,36,63,0.571428571,0
50,89,0.562,13,33,0.394,25,31,0.806,11,42,53,34,7,10,14,20,37,56,0.660714286,1
35,85,0.412,9,29,0.31,25,32,0.781,5,27,32,20,6,7,13,25,26,56,0.464285714,0
51,89,0.573,13,30,0.433,16,18,0.889,7,31,38,24,8,5,20,17,38,59,0.644067797,0
58,109,0.532,8,26,0.308,9,15,0.6,21,27,48,34,8,3,13,17,50,83,0.602409639,1
38,81,0.469,9,34,0.265,21,29,0.724,9,31,40,21,8,4,11,14,29,47,0.617021277,0
42,90,0.467,15,41,0.366,8,13,0.615,9,34,43,30,9,7,14,21,27,49,0.551020408,1
38,92,0.413,14,36,0.389,22,31,0.71,15,36,51,20,7,8,13,22,24,56,0.428571429,1
35,87,0.402,13,34,0.382,17,24,0.708,12,39,51,21,6,4,18,24,22,53,0.41509434,0
42,88,0.477,10,33,0.303,13,14,0.929,6,39,45,22,11,5,13,11,32,55,0.581818182,1
32,82,0.39,9,36,0.25,10,14,0.714,8,33,41,24,9,5,20,16,23,46,0.5,0
38,90,0.422,10,37,0.27,14,19,0.737,8,29,37,23,11,3,15,20,28,53,0.528301887,0
42,92,0.457,10,34,0.294,22,26,0.846,17,42,59,30,12,5,18,11,32,58,0.551724138,1
48,95,0.505,9,32,0.281,22,24,0.917,12,38,50,29,6,7,11,17,39,63,0.619047619,1
44,96,0.458,6,32,0.188,13,22,0.591,15,30,45,26,6,3,11,18,38,64,0.59375,0
45,102,0.441,10,40,0.25,15,18,0.833,15,43,58,28,8,8,8,20,35,62,0.564516129,1
36,100,0.36,10,40,0.25,14,16,0.875,18,34,52,21,2,9,11,13,26,60,0.433333333,0
37,94,0.394,10,37,0.27,20,23,0.87,15,40,55,20,6,3,17,29,27,57,0.473684211,0
36,74,0.486,12,34,0.353,22,37,0.595,2,38,40,24,11,6,19,22,24,40,0.6,1
52,93,0.559,17,41,0.415,13,17,0.765,15,34,49,38,6,6,14,18,35,52,0.673076923,1
47,92,0.511,13,32,0.406,15,21,0.714,9,26,35,35,7,6,10,22,34,60,0.566666667,0
43,80,0.538,11,30,0.367,23,30,0.767,6,33,39,27,4,10,14,20,32,50,0.64,1
43,98,0.439,16,46,0.348,13,18,0.722,13,30,43,35,7,2,10,24,27,52,0.519230769,0
43,81,0.531,6,22,0.273,13,16,0.813,6,33,39,25,5,6,11,29,37,59,0.627118644,0
37,82,0.451,13,37,0.351,24,38,0.632,13,31,44,25,5,3,8,15,24,45,0.533333333,1
45,100,0.45,11,34,0.324,17,21,0.81,16,34,50,26,10,4,10,19,34,66,0.515151515,1
37,85,0.435,9,32,0.281,21,27,0.778,11,34,45,22,2,8,17,20,28,53,0.528301887,0
49,101,0.485,9,27,0.333,38,43,0.884,7,48,55,33,9,5,20,21,40,74,0.540540541,1
55,119,0.462,23,58,0.397,11,16,0.688,11,39,50,37,11,3,17,34,32,61,0.524590164,0
40,85,0.471,9,23,0.391,28,36,0.778,9,34,43,20,5,3,15,17,31,62,0.5,0
51,91,0.56,20,45,0.444,19,25,0.76,6,39,45,30,12,0,9,25,31,46,0.673913043,1
41,88,0.466,14,37,0.378,13,16,0.813,8,30,38,26,6,4,8,18,27,51,0.529411765,0
45,87,0.517,17,33,0.515,18,26,0.692,11,35,46,25,6,3,7,15,28,54,0.518518519,1
45,79,0.57,14,26,0.538,8,15,0.533,7,25,32,30,9,6,13,13,31,53,0.58490566,0
46,84,0.548,13,30,0.433,8,15,0.533,14,25,39,35,7,7,15,14,33,54,0.611111111,1
41,89,0.461,15,31,0.484,28,32,0.875,15,31,46,29,12,3,14,30,26,58,0.448275862,0
44,95,0.463,6,27,0.222,32,40,0.8,20,31,51,27,7,4,14,21,38,68,0.558823529,1
44,92,0.478,8,28,0.286,8,12,0.667,11,32,43,17,7,5,10,18,36,64,0.5625,0
47,95,0.495,11,26,0.423,15,19,0.789,15,38,53,27,6,2,9,11,36,69,0.52173913,1
38,82,0.463,11,30,0.367,23,31,0.742,13,32,45,20,5,7,13,20,27,52,0.519230769,0
44,90,0.489,13,35,0.371,15,16,0.938,11,33,44,31,8,6,10,26,31,55,0.563636364,1
41,73,0.562,4,14,0.286,12,21,0.571,6,33,39,19,4,5,23,19,37,59,0.627118644,0
41,92,0.446,12,36,0.333,19,26,0.731,11,29,40,30,12,7,10,21,29,56,0.517857143,1
42,90,0.467,8,32,0.25,12,17,0.706,5,35,40,27,7,10,5,19,34,58,0.586206897,1
32,79,0.405,6,33,0.182,26,29,0.897,7,41,48,22,2,5,14,21,26,46,0.565217391,0
46,91,0.505,10,35,0.286,10,13,0.769,9,31,40,21,7,6,12,14,36,56,0.642857143,0
43,85,0.506,17,46,0.37,15,20,0.75,6,34,40,27,7,5,11,15,26,39,0.666666667,1
39,86,0.453,9,27,0.333,27,34,0.794,12,32,44,23,3,7,17,14,30,59,0.508474576,0
54,105,0.514,21,45,0.467,18,19,0.947,16,34,50,41,12,9,9,24,33,60,0.55,1
44,84,0.524,12,37,0.324,13,16,0.813,7,35,42,25,5,3,9,16,32,47,0.680851064,1
37,81,0.457,11,32,0.344,7,14,0.5,9,32,41,23,4,6,14,14,26,49,0.530612245,0
38,80,0.475,11,34,0.324,21,28,0.75,6,31,37,28,8,3,13,21,27,46,0.586956522,0
42,86,0.488,13,40,0.325,21,26,0.808,11,35,46,28,6,3,13,18,29,46,0.630434783,1
45,88,0.511,18,38,0.474,21,28,0.75,12,23,35,27,7,1,12,33,27,50,0.54,0
43,69,0.623,13,27,0.481,32,43,0.744,3,32,35,27,6,2,15,24,30,42,0.714285714,1
36,84,0.429,16,40,0.4,19,25,0.76,7,33,40,24,3,7,13,22,20,44,0.454545455,0
44,91,0.484,4,18,0.222,21,24,0.875,9,38,47,29,7,4,8,22,40,73,0.547945205,1
45,91,0.495,13,35,0.371,16,26,0.615,4,31,35,26,10,6,12,13,32,56,0.571428571,0
52,98,0.531,12,36,0.333,19,25,0.76,14,42,56,36,10,2,15,19,40,62,0.64516129,1
43,84,0.512,11,38,0.289,6,10,0.6,11,40,51,24,10,1,19,17,32,46,0.695652174,1
30,80,0.375,13,36,0.361,21,28,0.75,9,28,37,22,11,1,14,16,17,44,0.386363636,0
46,94,0.489,14,40,0.35,12,17,0.706,10,37,47,30,8,8,8,16,32,54,0.592592593,1
33,84,0.393,14,36,0.389,25,25,1,8,36,44,20,5,5,13,18,19,48,0.395833333,0
40,83,0.482,14,29,0.483,13,15,0.867,9,36,45,21,7,2,13,19,26,54,0.481481481,1
35,79,0.443,14,35,0.4,17,22,0.773,8,30,38,21,5,7,12,17,21,44,0.477272727,0
37,83,0.446,5,29,0.172,25,28,0.893,12,22,34,17,6,5,17,25,32,54,0.592592593,0
46,84,0.548,12,28,0.429,26,29,0.897,11,28,39,29,7,5,13,24,34,56,0.607142857,1
46,86,0.535,9,25,0.36,17,24,0.708,14,31,45,32,9,8,19,15,37,61,0.606557377,1
43,92,0.467,12,30,0.4,15,17,0.882,10,26,36,31,10,7,15,17,31,62,0.5,0
48,90,0.533,12,33,0.364,14,25,0.56,7,30,37,28,12,3,14,16,36,57,0.631578947,0
53,101,0.525,16,38,0.421,16,18,0.889,12,34,46,32,10,2,12,18,37,63,0.587301587,1
50,108,0.463,12,39,0.308,12,15,0.8,19,31,50,33,4,2,8,21,38,69,0.550724638,0
47,87,0.54,17,36,0.472,18,22,0.818,7,33,40,25,6,9,12,16,30,51,0.588235294,1
43,83,0.518,14,29,0.483,18,20,0.9,9,29,38,34,10,4,20,20,29,54,0.537037037,1
38,75,0.507,11,32,0.344,20,27,0.741,6,27,33,21,9,9,20,16,27,43,0.627906977,0
39,85,0.459,13,30,0.433,16,21,0.762,13,26,39,11,14,2,16,24,26,55,0.472727273,0
44,79,0.557,14,32,0.438,17,19,0.895,8,34,42,32,6,6,18,20,30,47,0.638297872,1
39,86,0.453,12,36,0.333,13,17,0.765,15,28,43,23,3,5,15,16,27,50,0.54,0
44,94,0.468,13,34,0.382,17,18,0.944,14,31,45,29,9,7,6,16,31,60,0.516666667,1
49,79,0.62,14,28,0.5,24,32,0.75,9,33,42,35,5,6,16,12,35,51,0.68627451,1
47,94,0.5,16,39,0.41,10,13,0.769,8,19,27,28,11,1,11,24,31,55,0.563636364,0
45,87,0.517,11,29,0.379,16,22,0.727,11,33,44,28,4,7,10,13,34,58,0.586206897,1
40,90,0.444,16,46,0.348,14,17,0.824,9,31,40,25,4,6,10,18,24,44,0.545454545,0
45,81,0.556,16,31,0.516,15,19,0.789,7,28,35,27,8,3,19,17,29,50,0.58,0
47,89,0.528,12,35,0.343,22,23,0.957,10,23,33,26,13,5,9,15,35,54,0.648148148,1
41,82,0.5,11,34,0.324,17,24,0.708,12,44,56,20,3,6,16,22,30,48,0.625,1
35,87,0.402,13,44,0.295,16,17,0.941,5,24,29,19,11,2,5,21,22,43,0.511627907,0
41,93,0.441,12,40,0.3,12,18,0.667,12,32,44,26,6,3,9,17,29,53,0.547169811,0
42,84,0.5,13,28,0.464,18,23,0.783,7,42,49,38,3,2,10,16,29,56,0.517857143,1
31,76,0.408,6,29,0.207,19,26,0.731,9,22,31,18,4,4,17,24,25,47,0.531914894,0
45,80,0.563,13,30,0.433,18,30,0.6,9,36,45,31,6,4,10,24,32,50,0.64,1
37,93,0.398,15,37,0.405,11,16,0.688,12,35,47,21,7,9,10,23,22,56,0.392857143,0
37,87,0.425,11,26,0.423,20,25,0.8,15,38,53,24,2,9,13,14,26,61,0.426229508,1
45,92,0.489,13,45,0.289,13,18,0.722,10,29,39,27,7,5,13,17,32,47,0.680851064,0
49,92,0.533,12,28,0.429,9,9,1,9,30,39,26,9,1,11,20,37,64,0.578125,1
41,86,0.477,7,20,0.35,19,23,0.826,12,33,45,29,10,5,16,20,34,66,0.515151515,1
36,80,0.45,9,31,0.29,17,24,0.708,7,34,41,24,9,9,19,20,27,49,0.551020408,0
47,100,0.47,12,30,0.4,19,22,0.864,18,34,52,25,9,7,8,16,35,70,0.5,1
45,97,0.464,9,29,0.31,10,15,0.667,12,33,45,19,4,10,13,19,36,68,0.529411765,0
38,94,0.404,19,36,0.528,19,26,0.731,15,37,52,30,11,2,7,8,19,58,0.327586207,1
41,97,0.423,16,48,0.333,7,7,1,14,40,54,30,4,12,15,19,25,49,0.510204082,0
41,86,0.477,14,35,0.4,12,18,0.667,10,38,48,26,6,8,14,16,27,51,0.529411765,1
37,90,0.411,12,38,0.316,15,17,0.882,7,36,43,25,9,12,13,19,25,52,0.480769231,0
42,93,0.452,13,33,0.394,8,13,0.615,9,35,44,21,9,9,13,25,29,60,0.483333333,0
41,103,0.398,8,38,0.211,19,25,0.76,24,36,60,15,8,7,10,14,33,65,0.507692308,1
47,94,0.5,14,32,0.438,19,21,0.905,10,30,40,27,6,11,5,22,33,62,0.532258065,1
45,87,0.517,12,36,0.333,22,25,0.88,10,33,43,36,3,9,11,15,33,51,0.647058824,0
47,88,0.534,14,37,0.378,12,14,0.857,8,30,38,31,6,5,17,17,33,51,0.647058824,0
49,95,0.516,17,44,0.386,14,18,0.778,12,31,43,29,7,4,10,13,32,51,0.62745098,1
37,80,0.463,10,28,0.357,24,30,0.8,13,24,37,14,7,4,10,16,27,52,0.519230769,0
46,91,0.505,12,36,0.333,16,17,0.941,16,32,48,34,3,6,12,20,34,55,0.618181818,1
53,89,0.596,14,29,0.483,16,19,0.842,7,29,36,31,12,5,11,21,39,60,0.65,1
45,89,0.506,17,40,0.425,18,24,0.75,13,25,38,28,5,3,17,18,28,49,0.571428571,0
40,91,0.44,11,33,0.333,15,20,0.75,8,29,37,17,11,5,14,18,29,58,0.5,0
55,93,0.591,11,31,0.355,14,17,0.824,7,42,49,30,9,3,15,20,44,62,0.709677419,1
51,90,0.567,13,34,0.382,18,28,0.643,9,29,38,26,15,3,17,17,38,56,0.678571429,1
46,85,0.541,10,29,0.345,20,24,0.833,8,31,39,23,13,3,22,20,36,56,0.642857143,0
46,83,0.554,11,29,0.379,18,22,0.818,6,40,46,32,7,8,14,17,35,54,0.648148148,1
35,87,0.402,14,46,0.304,17,24,0.708,9,28,37,30,7,4,14,20,21,41,0.512195122,0
39,85,0.459,9,25,0.36,21,26,0.808,10,32,42,24,11,4,15,17,30,60,0.5,1
38,82,0.463,12,38,0.316,18,20,0.9,6,32,38,24,8,5,17,20,26,44,0.590909091,0
41,92,0.446,14,31,0.452,10,14,0.714,7,28,35,22,12,4,14,21,27,61,0.442622951,0
44,75,0.587,17,36,0.472,21,27,0.778,3,41,44,31,10,10,19,17,27,39,0.692307692,1
46,95,0.484,7,26,0.269,15,21,0.714,13,26,39,29,14,3,9,17,39,69,0.565217391,1
46,96,0.479,10,39,0.256,11,18,0.611,18,37,55,35,6,10,18,16,36,57,0.631578947,0
38,88,0.432,7,31,0.226,27,35,0.771,14,45,59,24,4,1,12,18,31,57,0.543859649,1
37,90,0.411,11,42,0.262,17,21,0.81,6,37,43,28,5,4,9,25,26,48,0.541666667,0
50,112,0.446,18,56,0.321,16,20,0.8,14,43,57,26,4,7,14,23,32,56,0.571428571,0
55,114,0.482,14,43,0.326,17,22,0.773,16,41,57,27,5,4,8,20,41,71,0.577464789,1
42,84,0.5,15,39,0.385,24,29,0.828,4,36,40,33,12,1,17,18,27,45,0.6,1
42,91,0.462,11,34,0.324,20,22,0.909,11,36,47,24,13,3,16,20,31,57,0.543859649,0
50,88,0.568,12,30,0.4,17,25,0.68,5,31,36,34,13,2,12,21,38,58,0.655172414,1
40,81,0.494,16,39,0.41,21,23,0.913,8,34,42,22,9,1,21,19,24,42,0.571428571,0
39,80,0.488,12,31,0.387,23,27,0.852,3,35,38,28,4,11,5,16,27,49,0.551020408,1
41,100,0.41,10,35,0.286,13,15,0.867,18,33,51,21,1,4,7,20,31,65,0.476923077,0
49,95,0.516,20,51,0.392,18,23,0.783,13,40,53,35,3,5,12,20,29,44,0.659090909,1
44,96,0.458,12,29,0.414,21,27,0.778,11,33,44,26,7,1,5,17,32,67,0.47761194,0
46,97,0.474,13,44,0.295,12,13,0.923,10,41,51,31,6,4,10,19,33,53,0.622641509,1
36,98,0.367,12,40,0.3,17,21,0.81,14,40,54,23,6,6,12,13,24,58,0.413793103,0
35,92,0.38,11,38,0.289,10,12,0.833,16,30,46,19,5,3,20,15,24,54,0.444444444,0
48,99,0.485,19,51,0.373,16,18,0.889,17,40,57,30,12,4,11,13,29,48,0.604166667,1
45,92,0.489,11,33,0.333,14,18,0.778,11,38,49,34,5,4,11,15,34,59,0.576271186,1
35,88,0.398,8,29,0.276,21,25,0.84,11,32,43,18,6,5,11,16,27,59,0.457627119,0
39,85,0.459,11,31,0.355,14,15,0.933,15,27,42,29,6,3,13,16,28,54,0.518518519,0
42,86,0.488,12,28,0.429,16,19,0.842,14,28,42,26,8,6,9,11,30,58,0.517241379,1
45,84,0.536,10,24,0.417,11,15,0.733,7,30,37,22,7,3,10,18,35,60,0.583333333,1
36,80,0.45,8,31,0.258,19,22,0.864,9,27,36,22,6,5,15,18,28,49,0.571428571,0
34,77,0.442,16,39,0.41,19,22,0.864,9,39,48,23,6,5,17,12,18,38,0.473684211,1
38,91,0.418,8,30,0.267,11,12,0.917,12,33,45,24,9,0,10,19,30,61,0.491803279,0
31,88,0.352,10,30,0.333,18,27,0.667,10,31,41,20,10,7,11,26,21,58,0.362068966,0
40,90,0.444,11,30,0.367,20,27,0.741,11,47,58,21,6,11,16,19,29,60,0.483333333,1
48,101,0.475,14,35,0.4,17,21,0.81,11,37,48,38,6,5,12,16,34,66,0.515151515,0
52,110,0.473,23,63,0.365,8,8,1,14,31,45,40,6,8,11,15,29,47,0.617021277,1
39,84,0.464,15,41,0.366,15,25,0.6,7,25,32,27,8,3,12,21,24,43,0.558139535,0
43,89,0.483,17,44,0.386,20,24,0.833,12,40,52,31,3,3,16,24,26,45,0.577777778,1
54,88,0.614,11,25,0.44,21,26,0.808,9,33,42,33,13,6,18,12,43,63,0.682539683,1
47,96,0.49,7,32,0.219,11,17,0.647,13,22,35,32,11,4,18,19,40,64,0.625,0
52,89,0.584,21,35,0.6,24,31,0.774,8,28,36,32,8,5,8,19,31,54,0.574074074,1
51,95,0.537,20,39,0.513,22,27,0.815,13,26,39,35,5,4,11,22,31,56,0.553571429,0
43,93,0.462,4,22,0.182,19,23,0.826,16,44,60,24,7,8,14,17,39,71,0.549295775,1
34,89,0.382,13,42,0.31,17,22,0.773,11,27,38,23,7,12,10,23,21,47,0.446808511,0
50,89,0.562,8,34,0.235,16,19,0.842,7,41,48,36,5,6,17,12,42,55,0.763636364,1
47,96,0.49,13,32,0.406,11,14,0.786,5,29,34,26,9,1,9,16,34,64,0.53125,0
43,93,0.462,17,44,0.386,7,12,0.583,10,30,40,28,5,1,12,18,26,49,0.530612245,0
51,88,0.58,23,41,0.561,11,17,0.647,5,40,45,36,10,5,9,15,28,47,0.595744681,1
40,84,0.476,10,31,0.323,10,15,0.667,10,28,38,27,4,6,18,12,30,53,0.566037736,0
53,104,0.51,19,45,0.422,13,13,1,17,34,51,36,11,5,7,13,34,59,0.576271186,1
42,87,0.483,17,43,0.395,17,23,0.739,8,36,44,28,6,4,10,16,25,44,0.568181818,1
40,93,0.43,8,29,0.276,14,20,0.7,16,35,51,20,8,5,12,21,32,64,0.5,0
46,91,0.505,19,43,0.442,8,13,0.615,6,39,45,25,7,3,11,12,27,48,0.5625,1
41,91,0.451,12,33,0.364,13,15,0.867,8,35,43,33,6,5,10,13,29,58,0.5,0
